"Auth1","Auth2"
"Kageyama,T.","Taguchi,G."
"Kageyama,T.","Shimosaka,M."
"Kageyama,T.","Okazaki,M."
"Nakatani,A.","Taguchi,G."
"Nakatani,A.","Shimosaka,M."
"Nakatani,A.","Okazaki,M."
"Taguchi,G.","Shimosaka,M."
"Taguchi,G.","Okazaki,M."
"Shimosaka,M.","Okazaki,M."
"Hashimoto,Y.","Hayashi,K."
"Hashimoto,Y.","Okuno,Y."
"Hashimoto,Y.","Hayakawa,T."
"Hashimoto,Y.","Saimoto,A."
"Hashimoto,Y.","Granados,R.R."
"Hashimoto,Y.","Matsumoto,T."
"Hayashi,K.","Okuno,Y."
"Hayashi,K.","Hayakawa,T."
"Hayashi,K.","Saimoto,A."
"Hayashi,K.","Granados,R.R."
"Hayashi,K.","Matsumoto,T."
"Okuno,Y.","Hayakawa,T."
"Okuno,Y.","Saimoto,A."
"Okuno,Y.","Granados,R.R."
"Okuno,Y.","Matsumoto,T."
"Hayakawa,T.","Saimoto,A."
"Hayakawa,T.","Granados,R.R."
"Hayakawa,T.","Matsumoto,T."
"Saimoto,A.","Granados,R.R."
"Saimoto,A.","Matsumoto,T."
"Granados,R.R.","Matsumoto,T."
"Hosono,N.","Suzuki,S."
"Hosono,N.","Kusuda,R."
"Suzuki,S.","Kusuda,R."
"Hosono,N.","Suzuki,S."
"Hosono,N.","Kusuda,R."
"Suzuki,S.","Kusuda,R."
"Muraki,Y.","Hongo,S."
"Muraki,Y.","Sugawara,K."
"Muraki,Y.","Kitame,F."
"Muraki,Y.","Nakamura,K."
"Hongo,S.","Sugawara,K."
"Hongo,S.","Kitame,F."
"Hongo,S.","Nakamura,K."
"Sugawara,K.","Kitame,F."
"Sugawara,K.","Nakamura,K."
"Kitame,F.","Nakamura,K."
"Kiguchi,T.","Saito,M."
"Kiguchi,T.","Tamada,T."
"Saito,M.","Tamada,T."
"Chen,J.","Watanabe,Y."
"Chen,J.","Sako,N."
"Chen,J.","Ohshima,K."
"Chen,J.","Okada,Y."
"Watanabe,Y.","Sako,N."
"Watanabe,Y.","Ohshima,K."
"Watanabe,Y.","Okada,Y."
"Sako,N.","Ohshima,K."
"Sako,N.","Okada,Y."
"Ohshima,K.","Okada,Y."
"Chen,Z.","Watanabe,S."
"Chen,Z.","Yamaguchi,N."
"Watanabe,S.","Yamaguchi,N."
"Tanaka,T.","Kato,N."
"Tanaka,T.","Cho,M.J."
"Tanaka,T.","Sugiyama,K."
"Tanaka,T.","Shimotohno,K."
"Kato,N.","Cho,M.J."
"Kato,N.","Sugiyama,K."
"Kato,N.","Shimotohno,K."
"Cho,M.J.","Sugiyama,K."
"Cho,M.J.","Shimotohno,K."
"Sugiyama,K.","Shimotohno,K."
"Doi,H.","Apichartpiyakul,C."
"Doi,H.","Ohba,K.I."
"Doi,H.","Mizokami,M."
"Doi,H.","Hotta,H."
"Apichartpiyakul,C.","Ohba,K.I."
"Apichartpiyakul,C.","Mizokami,M."
"Apichartpiyakul,C.","Hotta,H."
"Ohba,K.I.","Mizokami,M."
"Ohba,K.I.","Hotta,H."
"Mizokami,M.","Hotta,H."
"Kashiwazaki,S.","Hibino,H."
"Iwanami,T.","Ieki,H."
"Nishimura,Y.","Nakamura,S."
"Nishimura,Y.","Goto,N."
"Nishimura,Y.","Hasegawa,T."
"Nishimura,Y.","Pang,H."
"Nishimura,Y.","Goto,Y."
"Nishimura,Y.","Kato,H."
"Nishimura,Y.","Youn,H.Y."
"Nishimura,Y.","Endo,Y."
"Nishimura,Y.","Mizuno,T."
"Nishimura,Y.","Momoi,Y."
"Nishimura,Y.","Ohno,K."
"Nishimura,Y.","Watari,T."
"Nishimura,Y.","Tsujimoto,H."
"Nishimura,Y.","Hasegawa,A."
"Nakamura,S.","Goto,N."
"Nakamura,S.","Hasegawa,T."
"Nakamura,S.","Pang,H."
"Nakamura,S.","Goto,Y."
"Nakamura,S.","Kato,H."
"Nakamura,S.","Youn,H.Y."
"Nakamura,S.","Endo,Y."
"Nakamura,S.","Mizuno,T."
"Nakamura,S.","Momoi,Y."
"Nakamura,S.","Ohno,K."
"Nakamura,S.","Watari,T."
"Nakamura,S.","Tsujimoto,H."
"Nakamura,S.","Hasegawa,A."
"Goto,N.","Hasegawa,T."
"Goto,N.","Pang,H."
"Goto,N.","Goto,Y."
"Goto,N.","Kato,H."
"Goto,N.","Youn,H.Y."
"Goto,N.","Endo,Y."
"Goto,N.","Mizuno,T."
"Goto,N.","Momoi,Y."
"Goto,N.","Ohno,K."
"Goto,N.","Watari,T."
"Goto,N.","Tsujimoto,H."
"Goto,N.","Hasegawa,A."
"Hasegawa,T.","Pang,H."
"Hasegawa,T.","Goto,Y."
"Hasegawa,T.","Kato,H."
"Hasegawa,T.","Youn,H.Y."
"Hasegawa,T.","Endo,Y."
"Hasegawa,T.","Mizuno,T."
"Hasegawa,T.","Momoi,Y."
"Hasegawa,T.","Ohno,K."
"Hasegawa,T.","Watari,T."
"Hasegawa,T.","Tsujimoto,H."
"Hasegawa,T.","Hasegawa,A."
"Pang,H.","Goto,Y."
"Pang,H.","Kato,H."
"Pang,H.","Youn,H.Y."
"Pang,H.","Endo,Y."
"Pang,H.","Mizuno,T."
"Pang,H.","Momoi,Y."
"Pang,H.","Ohno,K."
"Pang,H.","Watari,T."
"Pang,H.","Tsujimoto,H."
"Pang,H.","Hasegawa,A."
"Goto,Y.","Kato,H."
"Goto,Y.","Youn,H.Y."
"Goto,Y.","Endo,Y."
"Goto,Y.","Mizuno,T."
"Goto,Y.","Momoi,Y."
"Goto,Y.","Ohno,K."
"Goto,Y.","Watari,T."
"Goto,Y.","Tsujimoto,H."
"Goto,Y.","Hasegawa,A."
"Kato,H.","Youn,H.Y."
"Kato,H.","Endo,Y."
"Kato,H.","Mizuno,T."
"Kato,H.","Momoi,Y."
"Kato,H.","Ohno,K."
"Kato,H.","Watari,T."
"Kato,H.","Tsujimoto,H."
"Kato,H.","Hasegawa,A."
"Youn,H.Y.","Endo,Y."
"Youn,H.Y.","Mizuno,T."
"Youn,H.Y.","Momoi,Y."
"Youn,H.Y.","Ohno,K."
"Youn,H.Y.","Watari,T."
"Youn,H.Y.","Tsujimoto,H."
"Youn,H.Y.","Hasegawa,A."
"Endo,Y.","Mizuno,T."
"Endo,Y.","Momoi,Y."
"Endo,Y.","Ohno,K."
"Endo,Y.","Watari,T."
"Endo,Y.","Tsujimoto,H."
"Endo,Y.","Hasegawa,A."
"Mizuno,T.","Momoi,Y."
"Mizuno,T.","Ohno,K."
"Mizuno,T.","Watari,T."
"Mizuno,T.","Tsujimoto,H."
"Mizuno,T.","Hasegawa,A."
"Momoi,Y.","Ohno,K."
"Momoi,Y.","Watari,T."
"Momoi,Y.","Tsujimoto,H."
"Momoi,Y.","Hasegawa,A."
"Ohno,K.","Watari,T."
"Ohno,K.","Tsujimoto,H."
"Ohno,K.","Hasegawa,A."
"Watari,T.","Tsujimoto,H."
"Watari,T.","Hasegawa,A."
"Tsujimoto,H.","Hasegawa,A."
"Tominaga,K.","Kato,S."
"Tominaga,K.","Negishi,M."
"Tominaga,K.","Takano,T."
"Kato,S.","Negishi,M."
"Kato,S.","Takano,T."
"Negishi,M.","Takano,T."
"Xinjian,Z.","Jing,L."
"Xinjian,Z.","Baoyun,Z."
"Xinjian,Z.","Tao,H."
"Jing,L.","Baoyun,Z."
"Jing,L.","Tao,H."
"Baoyun,Z.","Tao,H."
"Yamada,T.","Furukawa,S."
"Yamada,T.","Hamazaki,T."
"Yamada,T.","Songsri,P."
"Furukawa,S.","Hamazaki,T."
"Furukawa,S.","Songsri,P."
"Hamazaki,T.","Songsri,P."
"Peng,G.","Hongo,S."
"Peng,G.","Kimura,H."
"Peng,G.","Muraki,Y."
"Peng,G.","Sugawara,K."
"Peng,G.","Kitame,F."
"Peng,G.","Numazaki,Y."
"Peng,G.","Suzuki,H."
"Peng,G.","Nakamura,K."
"Hongo,S.","Kimura,H."
"Hongo,S.","Muraki,Y."
"Hongo,S.","Sugawara,K."
"Hongo,S.","Kitame,F."
"Hongo,S.","Numazaki,Y."
"Hongo,S.","Suzuki,H."
"Hongo,S.","Nakamura,K."
"Kimura,H.","Muraki,Y."
"Kimura,H.","Sugawara,K."
"Kimura,H.","Kitame,F."
"Kimura,H.","Numazaki,Y."
"Kimura,H.","Suzuki,H."
"Kimura,H.","Nakamura,K."
"Muraki,Y.","Sugawara,K."
"Muraki,Y.","Kitame,F."
"Muraki,Y.","Numazaki,Y."
"Muraki,Y.","Suzuki,H."
"Muraki,Y.","Nakamura,K."
"Sugawara,K.","Kitame,F."
"Sugawara,K.","Numazaki,Y."
"Sugawara,K.","Suzuki,H."
"Sugawara,K.","Nakamura,K."
"Kitame,F.","Numazaki,Y."
"Kitame,F.","Suzuki,H."
"Kitame,F.","Nakamura,K."
"Numazaki,Y.","Suzuki,H."
"Numazaki,Y.","Nakamura,K."
"Suzuki,H.","Nakamura,K."
"Kakizawa,J.","Ushijima,H."
"Kakizawa,J.","Morishita,Y."
"Kakizawa,J.","Oka,S."
"Kakizawa,J.","Ikeda,Y."
"Kakizawa,J.","Muller,W.E."
"Ushijima,H.","Morishita,Y."
"Ushijima,H.","Oka,S."
"Ushijima,H.","Ikeda,Y."
"Ushijima,H.","Muller,W.E."
"Morishita,Y.","Oka,S."
"Morishita,Y.","Ikeda,Y."
"Morishita,Y.","Muller,W.E."
"Oka,S.","Ikeda,Y."
"Oka,S.","Muller,W.E."
"Ikeda,Y.","Muller,W.E."
"Ohno,T.","Mizokami,M."
"Ohno,T.","Saleh,M.G."
"Ohno,T.","Orito,E."
"Ohno,T.","Ohba,K.-I."
"Ohno,T.","Wu,R.-R."
"Ohno,T.","Koide,T."
"Ohno,T.","Tibbs,C.J."
"Ohno,T.","Nouri-Aria,K.T."
"Ohno,T.","Tokudome,S."
"Ohno,T.","Williams,R."
"Mizokami,M.","Saleh,M.G."
"Mizokami,M.","Orito,E."
"Mizokami,M.","Ohba,K.-I."
"Mizokami,M.","Wu,R.-R."
"Mizokami,M.","Koide,T."
"Mizokami,M.","Tibbs,C.J."
"Mizokami,M.","Nouri-Aria,K.T."
"Mizokami,M.","Tokudome,S."
"Mizokami,M.","Williams,R."
"Saleh,M.G.","Orito,E."
"Saleh,M.G.","Ohba,K.-I."
"Saleh,M.G.","Wu,R.-R."
"Saleh,M.G.","Koide,T."
"Saleh,M.G.","Tibbs,C.J."
"Saleh,M.G.","Nouri-Aria,K.T."
"Saleh,M.G.","Tokudome,S."
"Saleh,M.G.","Williams,R."
"Orito,E.","Ohba,K.-I."
"Orito,E.","Wu,R.-R."
"Orito,E.","Koide,T."
"Orito,E.","Tibbs,C.J."
"Orito,E.","Nouri-Aria,K.T."
"Orito,E.","Tokudome,S."
"Orito,E.","Williams,R."
"Ohba,K.-I.","Wu,R.-R."
"Ohba,K.-I.","Koide,T."
"Ohba,K.-I.","Tibbs,C.J."
"Ohba,K.-I.","Nouri-Aria,K.T."
"Ohba,K.-I.","Tokudome,S."
"Ohba,K.-I.","Williams,R."
"Wu,R.-R.","Koide,T."
"Wu,R.-R.","Tibbs,C.J."
"Wu,R.-R.","Nouri-Aria,K.T."
"Wu,R.-R.","Tokudome,S."
"Wu,R.-R.","Williams,R."
"Koide,T.","Tibbs,C.J."
"Koide,T.","Nouri-Aria,K.T."
"Koide,T.","Tokudome,S."
"Koide,T.","Williams,R."
"Tibbs,C.J.","Nouri-Aria,K.T."
"Tibbs,C.J.","Tokudome,S."
"Tibbs,C.J.","Williams,R."
"Nouri-Aria,K.T.","Tokudome,S."
"Nouri-Aria,K.T.","Williams,R."
"Tokudome,S.","Williams,R."
"Nakayama,M.","Ueda,Y."
"Nakayama,M.","Kawamoto,H."
"Nakayama,M.","Han-jun,Y."
"Nakayama,M.","Saito,K."
"Nakayama,M.","Nishio,O"
"Nakayama,M.",",Ushijima,H."
"Ueda,Y.","Kawamoto,H."
"Ueda,Y.","Han-jun,Y."
"Ueda,Y.","Saito,K."
"Ueda,Y.","Nishio,O"
"Ueda,Y.",",Ushijima,H."
"Kawamoto,H.","Han-jun,Y."
"Kawamoto,H.","Saito,K."
"Kawamoto,H.","Nishio,O"
"Kawamoto,H.",",Ushijima,H."
"Han-jun,Y.","Saito,K."
"Han-jun,Y.","Nishio,O"
"Han-jun,Y.",",Ushijima,H."
"Saito,K.","Nishio,O"
"Saito,K.",",Ushijima,H."
"Nishio,O",",Ushijima,H."
"Sugiyama,M.","Minamoto,N."
"Sugiyama,M.","Kinjo,T."
"Sugiyama,M.","Ito,H."
"Sugiyama,M.","Yamanouchi,K."
"Minamoto,N.","Kinjo,T."
"Minamoto,N.","Ito,H."
"Minamoto,N.","Yamanouchi,K."
"Kinjo,T.","Ito,H."
"Kinjo,T.","Yamanouchi,K."
"Ito,H.","Yamanouchi,K."
"Xuan,X.","Maeda,K."
"Xuan,X.","Tohya,Y."
"Xuan,X.","Mikami,T."
"Xuan,X.","Otsuka,H."
"Maeda,K.","Tohya,Y."
"Maeda,K.","Mikami,T."
"Maeda,K.","Otsuka,H."
"Tohya,Y.","Mikami,T."
"Tohya,Y.","Otsuka,H."
"Mikami,T.","Otsuka,H."
"Ohshima,K.","Tanaka,M."
"Ohshima,K.","Sako,N."
"Tanaka,M.","Sako,N."
"Suzuki,H.","Taguchi,F."
"Lee,K.","Kashiwazaki,S."
"Lee,K.","Hibi,T."
"Lee,K.","So,I."
"Kashiwazaki,S.","Hibi,T."
"Kashiwazaki,S.","So,I."
"Hibi,T.","So,I."
"Nakamura,S.","Honkura,R."
"Nakamura,S.","Iwai,T."
"Nakamura,S.","Ugaki,M."
"Nakamura,S.","Ohashi,Y."
"Honkura,R.","Iwai,T."
"Honkura,R.","Ugaki,M."
"Honkura,R.","Ohashi,Y."
"Iwai,T.","Ugaki,M."
"Iwai,T.","Ohashi,Y."
"Ugaki,M.","Ohashi,Y."
"Saito,M.","Kiguchi,T."
"Saito,M.","Kusume,T."
"Saito,M.","Tamada,T."
"Kiguchi,T.","Kusume,T."
"Kiguchi,T.","Tamada,T."
"Kusume,T.","Tamada,T."
"Pecoraro,M.R.","Tomonaga,K."
"Pecoraro,M.R.","Miyazawa,T."
"Pecoraro,M.R.","Kawaguchi,Y."
"Pecoraro,M.R.","Sugita,S."
"Pecoraro,M.R.","Tohya,Y."
"Pecoraro,M.R.","Kai,C."
"Pecoraro,M.R.","Etcheverrigaray,M.E."
"Pecoraro,M.R.","Mikami,T."
"Tomonaga,K.","Miyazawa,T."
"Tomonaga,K.","Kawaguchi,Y."
"Tomonaga,K.","Sugita,S."
"Tomonaga,K.","Tohya,Y."
"Tomonaga,K.","Kai,C."
"Tomonaga,K.","Etcheverrigaray,M.E."
"Tomonaga,K.","Mikami,T."
"Miyazawa,T.","Kawaguchi,Y."
"Miyazawa,T.","Sugita,S."
"Miyazawa,T.","Tohya,Y."
"Miyazawa,T.","Kai,C."
"Miyazawa,T.","Etcheverrigaray,M.E."
"Miyazawa,T.","Mikami,T."
"Kawaguchi,Y.","Sugita,S."
"Kawaguchi,Y.","Tohya,Y."
"Kawaguchi,Y.","Kai,C."
"Kawaguchi,Y.","Etcheverrigaray,M.E."
"Kawaguchi,Y.","Mikami,T."
"Sugita,S.","Tohya,Y."
"Sugita,S.","Kai,C."
"Sugita,S.","Etcheverrigaray,M.E."
"Sugita,S.","Mikami,T."
"Tohya,Y.","Kai,C."
"Tohya,Y.","Etcheverrigaray,M.E."
"Tohya,Y.","Mikami,T."
"Kai,C.","Etcheverrigaray,M.E."
"Kai,C.","Mikami,T."
"Etcheverrigaray,M.E.","Mikami,T."
"Yamada,N.","Tanihara,K."
"Yamada,N.","Takada,A."
"Yamada,N.","Yorihuzi,T."
"Yamada,N.","Tsutsumi,M."
"Yamada,N.","Shimomura,H."
"Yamada,N.","Tsuji,T."
"Yamada,N.","Date,T."
"Tanihara,K.","Takada,A."
"Tanihara,K.","Yorihuzi,T."
"Tanihara,K.","Tsutsumi,M."
"Tanihara,K.","Shimomura,H."
"Tanihara,K.","Tsuji,T."
"Tanihara,K.","Date,T."
"Takada,A.","Yorihuzi,T."
"Takada,A.","Tsutsumi,M."
"Takada,A.","Shimomura,H."
"Takada,A.","Tsuji,T."
"Takada,A.","Date,T."
"Yorihuzi,T.","Tsutsumi,M."
"Yorihuzi,T.","Shimomura,H."
"Yorihuzi,T.","Tsuji,T."
"Yorihuzi,T.","Date,T."
"Tsutsumi,M.","Shimomura,H."
"Tsutsumi,M.","Tsuji,T."
"Tsutsumi,M.","Date,T."
"Shimomura,H.","Tsuji,T."
"Shimomura,H.","Date,T."
"Tsuji,T.","Date,T."
"Sano,Y.","Tanno,F."
"Sano,Y.","Kato,Y."
"Sano,Y.","Matsubara,A."
"Sano,Y.","Kojima,M."
"Tanno,F.","Kato,Y."
"Tanno,F.","Matsubara,A."
"Tanno,F.","Kojima,M."
"Kato,Y.","Matsubara,A."
"Kato,Y.","Kojima,M."
"Matsubara,A.","Kojima,M."
"Ma,S.P.","Arakaki,S."
"Ma,S.P.","Makino,Y."
"Ma,S.P.","Fukunaga,T."
"Arakaki,S.","Makino,Y."
"Arakaki,S.","Fukunaga,T."
"Makino,Y.","Fukunaga,T."
"Saito,H.","Takahashi,Y."
"Saito,H.","Harata,S."
"Saito,H.","Tanaka,K."
"Saito,H.","Sano,T."
"Saito,H.","Suto,T."
"Saito,H.","Yamada,A."
"Saito,H.","Yamazaki,S."
"Saito,H.","Morita,M."
"Takahashi,Y.","Harata,S."
"Takahashi,Y.","Tanaka,K."
"Takahashi,Y.","Sano,T."
"Takahashi,Y.","Suto,T."
"Takahashi,Y.","Yamada,A."
"Takahashi,Y.","Yamazaki,S."
"Takahashi,Y.","Morita,M."
"Harata,S.","Tanaka,K."
"Harata,S.","Sano,T."
"Harata,S.","Suto,T."
"Harata,S.","Yamada,A."
"Harata,S.","Yamazaki,S."
"Harata,S.","Morita,M."
"Tanaka,K.","Sano,T."
"Tanaka,K.","Suto,T."
"Tanaka,K.","Yamada,A."
"Tanaka,K.","Yamazaki,S."
"Tanaka,K.","Morita,M."
"Sano,T.","Suto,T."
"Sano,T.","Yamada,A."
"Sano,T.","Yamazaki,S."
"Sano,T.","Morita,M."
"Suto,T.","Yamada,A."
"Suto,T.","Yamazaki,S."
"Suto,T.","Morita,M."
"Yamada,A.","Yamazaki,S."
"Yamada,A.","Morita,M."
"Yamazaki,S.","Morita,M."
"Zhang,G.-H.","Xu,Y."
"Zhang,G.-H.","Cai,W."
"Zhang,G.-H.","Fang,R."
"Xu,Y.","Cai,W."
"Xu,Y.","Fang,R."
"Cai,W.","Fang,R."
"Tojo,N.","Sanmiya,K."
"Tojo,N.","Sugawara,H."
"Tojo,N.","Inouye,S."
"Tojo,N.","Komano,T."
"Sanmiya,K.","Sugawara,H."
"Sanmiya,K.","Inouye,S."
"Sanmiya,K.","Komano,T."
"Sugawara,H.","Inouye,S."
"Sugawara,H.","Komano,T."
"Inouye,S.","Komano,T."
"Hata,A.","Mukai,T."
"Hata,A.","Isegawa,Y."
"Hata,A.","Yamanishi,K."
"Mukai,T.","Isegawa,Y."
"Mukai,T.","Yamanishi,K."
"Isegawa,Y.","Yamanishi,K."
"Shao,L.","Shinzawa,H."
"Shao,L.","Ishikawa,K."
"Shao,L.","Zhang,X."
"Shao,L.","Ishibashi,M."
"Shao,L.","Misawa,H."
"Shao,L.","Yamada,N."
"Shao,L.","Togashi,H."
"Shao,L.","Takahashi,T."
"Shinzawa,H.","Ishikawa,K."
"Shinzawa,H.","Zhang,X."
"Shinzawa,H.","Ishibashi,M."
"Shinzawa,H.","Misawa,H."
"Shinzawa,H.","Yamada,N."
"Shinzawa,H.","Togashi,H."
"Shinzawa,H.","Takahashi,T."
"Ishikawa,K.","Zhang,X."
"Ishikawa,K.","Ishibashi,M."
"Ishikawa,K.","Misawa,H."
"Ishikawa,K.","Yamada,N."
"Ishikawa,K.","Togashi,H."
"Ishikawa,K.","Takahashi,T."
"Zhang,X.","Ishibashi,M."
"Zhang,X.","Misawa,H."
"Zhang,X.","Yamada,N."
"Zhang,X.","Togashi,H."
"Zhang,X.","Takahashi,T."
"Ishibashi,M.","Misawa,H."
"Ishibashi,M.","Yamada,N."
"Ishibashi,M.","Togashi,H."
"Ishibashi,M.","Takahashi,T."
"Misawa,H.","Yamada,N."
"Misawa,H.","Togashi,H."
"Misawa,H.","Takahashi,T."
"Yamada,N.","Togashi,H."
"Yamada,N.","Takahashi,T."
"Togashi,H.","Takahashi,T."
"Kuzuya,M.","Fujii,R."
"Kuzuya,M.","Hamano,M."
"Kuzuya,M.","Nakamura,J."
"Kuzuya,M.","Yamada,M."
"Kuzuya,M.","Nii,S."
"Kuzuya,M.","Mori,T."
"Fujii,R.","Hamano,M."
"Fujii,R.","Nakamura,J."
"Fujii,R.","Yamada,M."
"Fujii,R.","Nii,S."
"Fujii,R.","Mori,T."
"Hamano,M.","Nakamura,J."
"Hamano,M.","Yamada,M."
"Hamano,M.","Nii,S."
"Hamano,M.","Mori,T."
"Nakamura,J.","Yamada,M."
"Nakamura,J.","Nii,S."
"Nakamura,J.","Mori,T."
"Yamada,M.","Nii,S."
"Yamada,M.","Mori,T."
"Nii,S.","Mori,T."
"Zheng,Y.","Nakaya,T."
"Zheng,Y.","Sentsui,H."
"Zheng,Y.","Kameoka,M."
"Zheng,Y.","Kishi,M."
"Zheng,Y.","Takahashi,H."
"Zheng,Y.","Kono,Y."
"Zheng,Y.","Ikuta,K."
"Nakaya,T.","Sentsui,H."
"Nakaya,T.","Kameoka,M."
"Nakaya,T.","Kishi,M."
"Nakaya,T.","Takahashi,H."
"Nakaya,T.","Kono,Y."
"Nakaya,T.","Ikuta,K."
"Sentsui,H.","Kameoka,M."
"Sentsui,H.","Kishi,M."
"Sentsui,H.","Takahashi,H."
"Sentsui,H.","Kono,Y."
"Sentsui,H.","Ikuta,K."
"Kameoka,M.","Kishi,M."
"Kameoka,M.","Takahashi,H."
"Kameoka,M.","Kono,Y."
"Kameoka,M.","Ikuta,K."
"Kishi,M.","Takahashi,H."
"Kishi,M.","Kono,Y."
"Kishi,M.","Ikuta,K."
"Takahashi,H.","Kono,Y."
"Takahashi,H.","Ikuta,K."
"Kono,Y.","Ikuta,K."
"Mizutani,T.","Kato,N."
"Mizutani,T.","Ikeda,M."
"Mizutani,T.","Sugiyama,K."
"Mizutani,T.","Shimotohno,K."
"Kato,N.","Ikeda,M."
"Kato,N.","Sugiyama,K."
"Kato,N.","Shimotohno,K."
"Ikeda,M.","Sugiyama,K."
"Ikeda,M.","Shimotohno,K."
"Sugiyama,K.","Shimotohno,K."
"Horiuchi,M.","Yuri,K."
"Horiuchi,M.","Soma,T."
"Horiuchi,M.","Katae,H."
"Horiuchi,M.","Nagasawa,H."
"Horiuchi,M.","Shinagawa,M."
"Yuri,K.","Soma,T."
"Yuri,K.","Katae,H."
"Yuri,K.","Nagasawa,H."
"Yuri,K.","Shinagawa,M."
"Soma,T.","Katae,H."
"Soma,T.","Nagasawa,H."
"Soma,T.","Shinagawa,M."
"Katae,H.","Nagasawa,H."
"Katae,H.","Shinagawa,M."
"Nagasawa,H.","Shinagawa,M."
"Horiuchi,M.","Yuri,K."
"Horiuchi,M.","Soma,T."
"Horiuchi,M.","Katae,H."
"Horiuchi,M.","Nagasawa,H."
"Horiuchi,M.","Shinagawa,M."
"Yuri,K.","Soma,T."
"Yuri,K.","Katae,H."
"Yuri,K.","Nagasawa,H."
"Yuri,K.","Shinagawa,M."
"Soma,T.","Katae,H."
"Soma,T.","Nagasawa,H."
"Soma,T.","Shinagawa,M."
"Katae,H.","Nagasawa,H."
"Katae,H.","Shinagawa,M."
"Nagasawa,H.","Shinagawa,M."
"Kirisawa,R.","Kobayashi,T."
"Kirisawa,R.","Kawakami,Y."
"Kirisawa,R.","Iwai,H."
"Kobayashi,T.","Kawakami,Y."
"Kobayashi,T.","Iwai,H."
"Kawakami,Y.","Iwai,H."
"Mondigler,M.","Holz,T."
"Mondigler,M.","Heller,K.J."
"Holz,T.","Heller,K.J."
"Mamaev,L.V.","Visser,I.K."
"Mamaev,L.V.","Belikov,S.I."
"Mamaev,L.V.","Denikina,N.N."
"Mamaev,L.V.","Harder,T."
"Mamaev,L.V.","Goatley,L."
"Mamaev,L.V.","Rima,B."
"Mamaev,L.V.","Edginton,B."
"Mamaev,L.V.","Osterhaus,A.D."
"Mamaev,L.V.","Barrett,T."
"Visser,I.K.","Belikov,S.I."
"Visser,I.K.","Denikina,N.N."
"Visser,I.K.","Harder,T."
"Visser,I.K.","Goatley,L."
"Visser,I.K.","Rima,B."
"Visser,I.K.","Edginton,B."
"Visser,I.K.","Osterhaus,A.D."
"Visser,I.K.","Barrett,T."
"Belikov,S.I.","Denikina,N.N."
"Belikov,S.I.","Harder,T."
"Belikov,S.I.","Goatley,L."
"Belikov,S.I.","Rima,B."
"Belikov,S.I.","Edginton,B."
"Belikov,S.I.","Osterhaus,A.D."
"Belikov,S.I.","Barrett,T."
"Denikina,N.N.","Harder,T."
"Denikina,N.N.","Goatley,L."
"Denikina,N.N.","Rima,B."
"Denikina,N.N.","Edginton,B."
"Denikina,N.N.","Osterhaus,A.D."
"Denikina,N.N.","Barrett,T."
"Harder,T.","Goatley,L."
"Harder,T.","Rima,B."
"Harder,T.","Edginton,B."
"Harder,T.","Osterhaus,A.D."
"Harder,T.","Barrett,T."
"Goatley,L.","Rima,B."
"Goatley,L.","Edginton,B."
"Goatley,L.","Osterhaus,A.D."
"Goatley,L.","Barrett,T."
"Rima,B.","Edginton,B."
"Rima,B.","Osterhaus,A.D."
"Rima,B.","Barrett,T."
"Edginton,B.","Osterhaus,A.D."
"Edginton,B.","Barrett,T."
"Osterhaus,A.D.","Barrett,T."
"Fuentes,S.","Mayo,M.A."
"Fuentes,S.","Jolly,C.A."
"Fuentes,S.","Nakano,M."
"Fuentes,S.","Querci,M."
"Fuentes,S.","Salazar,L.F."
"Mayo,M.A.","Jolly,C.A."
"Mayo,M.A.","Nakano,M."
"Mayo,M.A.","Querci,M."
"Mayo,M.A.","Salazar,L.F."
"Jolly,C.A.","Nakano,M."
"Jolly,C.A.","Querci,M."
"Jolly,C.A.","Salazar,L.F."
"Nakano,M.","Querci,M."
"Nakano,M.","Salazar,L.F."
"Querci,M.","Salazar,L.F."
"Mikkonen,M.","Dupont,L."
"Mikkonen,M.","Alatossava,T."
"Mikkonen,M.","Ritzenthaler,P."
"Dupont,L.","Alatossava,T."
"Dupont,L.","Ritzenthaler,P."
"Alatossava,T.","Ritzenthaler,P."
"Mikkonen,M.","Raisanen,L."
"Mikkonen,M.","Alatossava,T."
"Raisanen,L.","Alatossava,T."
"Tumpey,T.M.","Chen,S.H."
"Tumpey,T.M.","Oakes,J.E."
"Tumpey,T.M.","Lausch,R.N."
"Chen,S.H.","Oakes,J.E."
"Chen,S.H.","Lausch,R.N."
"Oakes,J.E.","Lausch,R.N."
"Barry,P.A.","Alcendor,D.J."
"Barry,P.A.","Power,M.D."
"Barry,P.A.","Kerr,H."
"Barry,P.A.","Luciw,P.A."
"Alcendor,D.J.","Power,M.D."
"Alcendor,D.J.","Kerr,H."
"Alcendor,D.J.","Luciw,P.A."
"Power,M.D.","Kerr,H."
"Power,M.D.","Luciw,P.A."
"Kerr,H.","Luciw,P.A."
"Endres,M.J.","Clapham,P.R."
"Endres,M.J.","Marsh,M."
"Endres,M.J.","Ahuja,M."
"Endres,M.J.","Turner,J.D."
"Endres,M.J.","McKnight,A."
"Endres,M.J.","Thomas,J.F."
"Endres,M.J.","Stoebenau-Haggarty,B."
"Endres,M.J.","Choe,S."
"Endres,M.J.","Vance,P.J."
"Endres,M.J.","Wells,T.N."
"Endres,M.J.","Power,C.A."
