"","Auth","tax_id"
"2828","Widodo,S.",11676
"2829","Widodo,S.",11676
"2830","Widodo,S.",11676
"2831","Widodo,S.",11676
"2832","Ertono,S.",11676
"2833","Ertono,S.",11676
"2834","Ertono,S.",11676
"2835","Ertono,S.",11676
"2836","Ertono,S.",11676
"2837","McCutchan,F.E.",11676
"2838","McCutchan,F.E.",11676
"2839","McCutchan,F.E.",11676
"2840","McCutchan,F.E.",11676
"2841","Burke,D.S.",11676
"2842","Burke,D.S.",11676
"2843","Burke,D.S.",11676
"2844","Hayes,C.G.",11676
"2845","Hayes,C.G.",11676
"2846","Wignall,F.S.",11676
"2847","Leitner,T.",11676
"2848","Leitner,T.",11676
"2849","Leitner,T.",11676
"2850","Leitner,T.",11676
"2851","Escanilla,D.",11676
"2852","Escanilla,D.",11676
"2853","Escanilla,D.",11676
"2854","Franzen,C.",11676
"2855","Franzen,C.",11676
"2856","Uhlen,M.",11676
"2857","Marquina,S.",11676
"2858","Marquina,S.",11676
"2859","Marquina,S.",11676
"2860","Marquina,S.",11676
"2861","Marquina,S.",11676
"2862","Leitner,T.",11676
"2863","Leitner,T.",11676
"2864","Leitner,T.",11676
"2865","Leitner,T.",11676
"2866","Rabinovich,R.D.",11676
"2867","Rabinovich,R.D.",11676
"2868","Rabinovich,R.D.",11676
"2869","Benetucci,J.",11676
"2870","Benetucci,J.",11676
"2871","Libonatti,O.",11676
"2872","Ballagi-Pordany,A.",11176
"2873","Ballagi-Pordany,A.",11176
"2874","Ballagi-Pordany,A.",11176
"2875","Ballagi-Pordany,A.",11176
"2876","Ballagi-Pordany,A.",11176
"2877","Lagerkvist,A.",11176
"2878","Lagerkvist,A.",11176
"2879","Lagerkvist,A.",11176
"2880","Lagerkvist,A.",11176
"2881","Baranyi,J.",11176
"2882","Baranyi,J.",11176
"2883","Baranyi,J.",11176
"2884","Landegren,U.",11176
"2885","Landegren,U.",11176
"2886","Belak,S.",11176
"2887","Kemble,G.W.",10335
"2888","Kemble,G.W.",10335
"2889","Kemble,G.W.",10335
"2890","Winter,R.E.",10335
"2891","Winter,R.E.",10335
"2892","Cha,T.-A.",10335
"2893","Arnberg,N.",28278
"2894","Arnberg,N.",28278
"2895","Mei,Y.-F.",28278
"2896","Roye,M.E.",51034
"2897","Roye,M.E.",51034
"2898","McLaughlin,W.A.",51034
"2899","Roye,M.E.",51034
"2900","Roye,M.E.",51034
"2901","McLaughlin,W.A.",51034
"2902","Takehisa,J.",11676
"2903","Takehisa,J.",11676
"2904","Takehisa,J.",11676
"2905","Takehisa,J.",11676
"2906","Takehisa,J.",11676
"2907","Takehisa,J.",11676
"2908","Takehisa,J.",11676
"2909","Takehisa,J.",11676
"2910","Zekeng,L.",11676
"2911","Zekeng,L.",11676
"2912","Zekeng,L.",11676
"2913","Zekeng,L.",11676
"2914","Zekeng,L.",11676
"2915","Zekeng,L.",11676
"2916","Zekeng,L.",11676
"2917","Miura,T.",11676
"2918","Miura,T.",11676
"2919","Miura,T.",11676
"2920","Miura,T.",11676
"2921","Miura,T.",11676
"2922","Miura,T.",11676
"2923","Ido,E.",11676
"2924","Ido,E.",11676
"2925","Ido,E.",11676
"2926","Ido,E.",11676
"2927","Ido,E.",11676
"2928","Yamashita,M.",11676
"2929","Yamashita,M.",11676
"2930","Yamashita,M.",11676
"2931","Yamashita,M.",11676
"2932","Mboudjeka,I.",11676
"2933","Mboudjeka,I.",11676
"2934","Mboudjeka,I.",11676
"2935","Gurtler,L.G.",11676
"2936","Gurtler,L.G.",11676
"2937","Hayami,M.",11676
"2938","Jung,Y.T.",54290
"2939","Jung,Y.T.",54290
"2940","Jung,Y.T.",54290
"2941","Jung,Y.T.",54290
"2942","Jung,Y.T.",54290
"2943","Jung,Y.T.",54290
"2944","Jung,Y.T.",54290
"2945","Jung,Y.T.",54290
"2946","Park,Y.M.",54290
"2947","Park,Y.M.",54290
"2948","Park,Y.M.",54290
"2949","Park,Y.M.",54290
"2950","Park,Y.M.",54290
"2951","Park,Y.M.",54290
"2952","Park,Y.M.",54290
"2953","Paik,S.Y.",54290
"2954","Paik,S.Y.",54290
"2955","Paik,S.Y.",54290
"2956","Paik,S.Y.",54290
"2957","Paik,S.Y.",54290
"2958","Paik,S.Y.",54290
"2959","Nakano,T.",54290
"2960","Nakano,T.",54290
"2961","Nakano,T.",54290
"2962","Nakano,T.",54290
"2963","Nakano,T.",54290
"2964","Mizokami,M.",54290
"2965","Mizokami,M.",54290
"2966","Mizokami,M.",54290
"2967","Mizokami,M.",54290
"2968","Choi,J.Y.",54290
"2969","Choi,J.Y.",54290
"2970","Choi,J.Y.",54290
"2971","Byun,B.H.",54290
"2972","Byun,B.H.",54290
"2973","Cho,C.H.",54290
"2974","Culver,J.N.",51680
"2975","Wentworth,D.E.",260813
"2976","Wentworth,D.E.",260813
"2977","McGregor,M.M.",260813
"2978","Roye,M.E.",51673
"2979","Roye,M.E.",51673
"2980","McLaughlin,W.A.",51673
"2981","Renshaw,R.W.",12618
"2982","Renshaw,R.W.",12618
"2983","Renshaw,R.W.",12618
"2984","Renshaw,R.W.",12618
"2985","Renshaw,R.W.",12618
"2986","Renshaw,R.W.",12618
"2987","Renshaw,R.W.",12618
"2988","Renshaw,R.W.",12618
"2989","Soine,C.",12618
"2990","Soine,C.",12618
"2991","Soine,C.",12618
"2992","Soine,C.",12618
"2993","Soine,C.",12618
"2994","Soine,C.",12618
"2995","Soine,C.",12618
"2996","Weinkle,T.",12618
"2997","Weinkle,T.",12618
"2998","Weinkle,T.",12618
"2999","Weinkle,T.",12618
"3000","Weinkle,T.",12618
"3001","Weinkle,T.",12618
"3002","O'Connell,P.H.",12618
"3003","O'Connell,P.H.",12618
"3004","O'Connell,P.H.",12618
"3005","O'Connell,P.H.",12618
"3006","O'Connell,P.H.",12618
"3007","Ohashi,K.",12618
"3008","Ohashi,K.",12618
"3009","Ohashi,K.",12618
"3010","Ohashi,K.",12618
"3011","Watson,S.",12618
"3012","Watson,S.",12618
"3013","Watson,S.",12618
"3014","Lucio,B.",12618
"3015","Lucio,B.",12618
"3016","Harrington,S.",12618
"3017","Pujol,F.H.",54290
"3018","Pujol,F.H.",54290
"3019","Pujol,F.H.",54290
"3020","Pujol,F.H.",54290
"3021","Pujol,F.H.",54290
"3022","Pujol,F.H.",54290
"3023","Pujol,F.H.",54290
"3024","Pujol,F.H.",54290
"3025","Khudyakov,Y.E.",54290
"3026","Khudyakov,Y.E.",54290
"3027","Khudyakov,Y.E.",54290
"3028","Khudyakov,Y.E.",54290
"3029","Khudyakov,Y.E.",54290
"3030","Khudyakov,Y.E.",54290
"3031","Khudyakov,Y.E.",54290
"3032","Cong,M.E.",54290
"3033","Cong,M.E.",54290
"3034","Cong,M.E.",54290
"3035","Cong,M.E.",54290
"3036","Cong,M.E.",54290
"3037","Cong,M.E.",54290
"3038","Blitz-Dorfman,L.",54290
"3039","Blitz-Dorfman,L.",54290
"3040","Blitz-Dorfman,L.",54290
"3041","Blitz-Dorfman,L.",54290
"3042","Blitz-Dorfman,L.",54290
"3043","Loureiro,C.L.",54290
"3044","Loureiro,C.L.",54290
"3045","Loureiro,C.L.",54290
"3046","Loureiro,C.L.",54290
"3047","Capriles,F.",54290
"3048","Capriles,F.",54290
"3049","Capriles,F.",54290
"3050","Beker,S.",54290
"3051","Beker,S.",54290
"3052","Liprandi,F.",54290
"3053","Leitner,T.",11676
"3054","Leitner,T.",11676
"3055","Leitner,T.",11676
"3056","Leitner,T.",11676
"3057","Korovina,G.",11676
"3058","Korovina,G.",11676
"3059","Korovina,G.",11676
"3060","Marquina,A.",11676
"3061","Marquina,A.",11676
"3062","Smolskaya,T.",11676
"3063","Roye,M.E.",51673
"3064","Roye,M.E.",51673
"3065","McLaughlin,W.A.",51673
"3066","Takehisa,J.",11676
"3067","Takehisa,J.",11676
"3068","Takehisa,J.",11676
"3069","Takehisa,J.",11676
"3070","Takehisa,J.",11676
"3071","Takehisa,J.",11676
"3072","Takehisa,J.",11676
"3073","Takehisa,J.",11676
"3074","Zekeng,L.",11676
"3075","Zekeng,L.",11676
"3076","Zekeng,L.",11676
"3077","Zekeng,L.",11676
"3078","Zekeng,L.",11676
"3079","Zekeng,L.",11676
"3080","Zekeng,L.",11676
"3081","Miura,T.",11676
"3082","Miura,T.",11676
"3083","Miura,T.",11676
"3084","Miura,T.",11676
"3085","Miura,T.",11676
"3086","Miura,T.",11676
"3087","Ido,E.",11676
"3088","Ido,E.",11676
"3089","Ido,E.",11676
"3090","Ido,E.",11676
"3091","Ido,E.",11676
"3092","Yamashita,M.",11676
"3093","Yamashita,M.",11676
"3094","Yamashita,M.",11676
"3095","Yamashita,M.",11676
"3096","Mboudjeka,I.",11676
"3097","Mboudjeka,I.",11676
"3098","Mboudjeka,I.",11676
"3099","Gurtler,L.G.",11676
"3100","Gurtler,L.G.",11676
"3101","Hayami,M.",11676
"3102","Carter,K.L.",10298
"3103","Goto,C.",51677
"3104","Ridpath,J.F.",157731
"3105","Ridpath,J.F.",157731
"3106","Bolin,S.R.",157731
"3107","Liitsola,K.",11676
"3108","Liitsola,K.",11676
"3109","Laukkanen,T.",11676
"3110","Zou,S.",11520
"3111","Zou,S.",11520
"3112","Prud'homme,I.",11520
"3113","Roye,M.E.",51034
"3114","Roye,M.E.",51034
"3115","McLaughlin,W.A.",51034
"3116","Ghiringhelli,P.D.",2169991
"3117","Ghiringhelli,P.D.",2169991
"3118","Albarino,C.A.",2169991
"3119","Ghabrial,S.A.",12260
"3120","Tarassishin,L.",28280
"3121","Tarassishin,L.",28280
"3122","Tarassishin,L.",28280
"3123","Szawlowski,P.W.S.",28280
"3124","Szawlowski,P.W.S.",28280
"3125","Mclay,J.",28280
"3126","Henrickson,K.J.",12730
"3127","Poloumienko,A.",208973
"3128","Graf,M.",11676
"3129","Graf,M.",11676
"3130","Graf,M.",11676
"3131","Graf,M.",11676
"3132","Graf,M.",11676
"3133","Shao,Y.",11676
"3134","Shao,Y.",11676
"3135","Shao,Y.",11676
"3136","Shao,Y.",11676
"3137","Seidl,T.",11676
"3138","Seidl,T.",11676
"3139","Seidl,T.",11676
"3140","Koestler,J.",11676
"3141","Koestler,J.",11676
"3142","Wolf,H.",11676
"3143","Golovkina,T.V.",11757
"3144","Golovkina,T.V.",11757
"3145","Piazzon,I.",11757
"3146","Creamer,R.",12161
"3147","Creamer,R.",12161
"3148","Creamer,R.",12161
"3149","He,X.H.",12161
"3150","He,X.H.",12161
"3151","Yang,C.H.",12161
"3152","Sankale,J.L.",11709
"3153","Sankale,J.L.",11709
"3154","Sankale,J.L.",11709
"3155","Sankale,J.L.",11709
"3156","Sankale,J.L.",11709
"3157","Sankale,J.L.",11709
"3158","Sallier de la Tour,R.",11709
"3159","Sallier de la Tour,R.",11709
"3160","Sallier de la Tour,R.",11709
"3161","Sallier de la Tour,R.",11709
"3162","Sallier de la Tour,R.",11709
"3163","Marlink,R.G.",11709
"3164","Marlink,R.G.",11709
"3165","Marlink,R.G.",11709
"3166","Marlink,R.G.",11709
"3167","Scheib,R.",11709
"3168","Scheib,R.",11709
"3169","Scheib,R.",11709
"3170","Mboup,S.",11709
"3171","Mboup,S.",11709
"3172","Essex,M.E.",11709
"3173","Sun,R.",37296
"3174","Sun,R.",37296
"3175","Lin,S.-F.",37296
"3176","Arif,B.",208973
"3177","Estable,M.C.",11676
"3178","Estable,M.C.",11676
"3179","Estable,M.C.",11676
"3180","Estable,M.C.",11676
"3181","Estable,M.C.",11676
"3182","Bell,B.",11676
"3183","Bell,B.",11676
"3184","Bell,B.",11676
"3185","Bell,B.",11676
"3186","Merzouki,A.",11676
"3187","Merzouki,A.",11676
"3188","Merzouki,A.",11676
"3189","Montaner,J.S.",11676
"3190","Montaner,J.S.",11676
"3191","O'Shaughnessy,M.V.",11676
"3192","Chiemsombat,P.",55517
"3193","Chiemsombat,P.",55517
"3194","Chiemsombat,P.",55517
"3195","Chiemsombat,P.",55517
"3196","Sae-ung,N.",55517
"3197","Sae-ung,N.",55517
"3198","Sae-ung,N.",55517
"3199","Siriwongse,P.",55517
"3200","Siriwongse,P.",55517
"3201","Kittipakorn,K.",55517
"3202","Sae-ung,N.",12199
"3203","Sae-ung,N.",12199
"3204","Sae-ung,N.",12199
"3205","Chiemsombat,P.",12199
"3206","Chiemsombat,P.",12199
"3207","Uyeda,I.",12199
"3208","Outlaw,M.C.",11234
"3209","Xiong,Z.",52274
"3210","Bon,J.B.",53369
"3211","Bon,J.B.",53369
"3212","Mani,N.",53369
"3213","Kongsuwan,K.",11303
"3214","Kongsuwan,K.",11303
"3215","Kongsuwan,K.",11303
"3216","Kongsuwan,K.",11303
"3217","McWilliam,S.M.",11303
"3218","McWilliam,S.M.",11303
"3219","McWilliam,S.M.",11303
"3220","Cowley,J.A.",11303
"3221","Cowley,J.A.",11303
"3222","Byrne,K.A.",11303
"3223","Lin,M.T.",11909
"3224","Lin,M.T.",11909
"3225","Lin,M.T.",11909
"3226","Lin,M.T.",11909
"3227","Lin,M.T.",11909
"3228","Lin,M.T.",11909
"3229","Lin,M.T.",11909
"3230","Lin,M.T.",11909
"3231","Nguyen,B.T.",11909
"3232","Nguyen,B.T.",11909
"3233","Nguyen,B.T.",11909
"3234","Nguyen,B.T.",11909
"3235","Nguyen,B.T.",11909
"3236","Nguyen,B.T.",11909
"3237","Nguyen,B.T.",11909
"3238","Binh,T.V.",11909
"3239","Binh,T.V.",11909
"3240","Binh,T.V.",11909
"3241","Binh,T.V.",11909
"3242","Binh,T.V.",11909
"3243","Binh,T.V.",11909
"3244","Be,T.V.",11909
"3245","Be,T.V.",11909
"3246","Be,T.V.",11909
"3247","Be,T.V.",11909
"3248","Be,T.V.",11909
"3249","Chiang,T.Y.",11909
"3250","Chiang,T.Y.",11909
"3251","Chiang,T.Y.",11909
"3252","Chiang,T.Y.",11909
"3253","Tseng,L.H.",11909
"3254","Tseng,L.H.",11909
"3255","Tseng,L.H.",11909
"3256","Yang,Y.C.",11909
"3257","Yang,Y.C.",11909
"3258","Lin,K.H.",11909
"3259","Chan,S.-Y.",52439
"3260","Chan,S.-Y.",52439
"3261","Chan,S.-Y.",52439
"3262","Ostrow,R.S.",52439
"3263","Ostrow,R.S.",52439
"3264","Faras,A.J.",52439
"3265","Yamada,Y.K.",11138
"3266","Yamada,Y.K.",11138
"3267","Yamada,Y.K.",11138
"3268","Takimoto,K.",11138
"3269","Takimoto,K.",11138
"3270","Yabe,M.",11138
"3271","Attoui,H.",46839
"3272","Zhang,F.",10991
"3273","Zhang,F.",10991
"3274","Zhang,F.",10991
"3275","Zhang,F.",10991
"3276","Li,Y.",10991
"3277","Li,Y.",10991
"3278","Li,Y.",10991
"3279","Liu,Y.",10991
"3280","Liu,Y.",10991
"3281","An,C.",10991
"3282","Tan,D.",53480
"3283","Murphy,E.L.",11909
"3284","Murphy,E.L.",11909
"3285","Murphy,E.L.",11909
"3286","Mahieux,R.",11909
"3287","Mahieux,R.",11909
"3288","De The,G.",11909
"3289","Djavani,M.",11620
"3290","Djavani,M.",11620
"3291","Djavani,M.",11620
"3292","Djavani,M.",11620
"3293","Lukashevich,I.",11620
"3294","Lukashevich,I.",11620
"3295","Lukashevich,I.",11620
"3296","Sanchez,A.",11620
"3297","Sanchez,A.",11620
"3298","Nichol,S.T.",11620
"3299","Chang,K.S.S.",11676
"3300","Chang,K.S.S.",11676
"3301","Chang,K.S.S.",11676
"3302","Chang,K.S.S.",11676
"3303","Chang,K.S.S.",11676
"3304","Chang,K.S.S.",11676
"3305","Chang,K.S.S.",11676
"3306","Lin,C.I.",11676
"3307","Lin,C.I.",11676
"3308","Lin,C.I.",11676
"3309","Lin,C.I.",11676
"3310","Lin,C.I.",11676
"3311","Lin,C.I.",11676
"3312","Chen,J.H.",11676
"3313","Chen,J.H.",11676
"3314","Chen,J.H.",11676
"3315","Chen,J.H.",11676
"3316","Chen,J.H.",11676
"3317","Shih,C.H.",11676
"3318","Shih,C.H.",11676
"3319","Shih,C.H.",11676
"3320","Shih,C.H.",11676
"3321","Lin,H.C.",11676
"3322","Lin,H.C.",11676
"3323","Lin,H.C.",11676
"3324","Lin,J.Y.",11676
"3325","Lin,J.Y.",11676
"3326","Twu,S.C.",11676
"3327","Chang,K.S.S.",11676
"3328","Chang,K.S.S.",11676
"3329","Chang,K.S.S.",11676
"3330","Chang,K.S.S.",11676
"3331","Chang,K.S.S.",11676
"3332","Chang,K.S.S.",11676
"3333","Chang,K.S.S.",11676
"3334","Lin,C.-I.",11676
"3335","Lin,C.-I.",11676
"3336","Lin,C.-I.",11676
"3337","Lin,C.-I.",11676
"3338","Lin,C.-I.",11676
"3339","Lin,C.-I.",11676
"3340","Salminen,M.O.",11676
"3341","Salminen,M.O.",11676
"3342","Salminen,M.O.",11676
"3343","Salminen,M.O.",11676
"3344","Salminen,M.O.",11676
"3345","Liao,S.-K.",11676
"3346","Liao,S.-K.",11676
"3347","Liao,S.-K.",11676
"3348","Liao,S.-K.",11676
"3349","Wu,A.M.",11676
"3350","Wu,A.M.",11676
"3351","Wu,A.M.",11676
"3352","Lin,H.-C.",11676
"3353","Lin,H.-C.",11676
"3354","Lin,R.-Y.",11676
"3355","Chang,K.S.S.",11676
"3356","Chang,K.S.S.",11676
"3357","Chang,K.S.S.",11676
"3358","Chang,K.S.S.",11676
"3359","Chang,K.S.S.",11676
"3360","Chang,K.S.S.",11676
"3361","Chang,K.S.S.",11676
"3362","Chang,K.S.S.",11676
"3363","Lin,C.I.",11676
"3364","Lin,C.I.",11676
"3365","Lin,C.I.",11676
"3366","Lin,C.I.",11676
"3367","Lin,C.I.",11676
"3368","Lin,C.I.",11676
"3369","Lin,C.I.",11676
"3370","Shih,C.H.",11676
"3371","Shih,C.H.",11676
"3372","Shih,C.H.",11676
"3373","Shih,C.H.",11676
"3374","Shih,C.H.",11676
"3375","Shih,C.H.",11676
"3376","Chen,J.H.",11676
"3377","Chen,J.H.",11676
"3378","Chen,J.H.",11676
"3379","Chen,J.H.",11676
"3380","Chen,J.H.",11676
"3381","Lo,H.W.",11676
"3382","Lo,H.W.",11676
"3383","Lo,H.W.",11676
"3384","Lo,H.W.",11676
"3385","Lin,H.C.",11676
"3386","Lin,H.C.",11676
"3387","Lin,H.C.",11676
"3388","Lin,J.Y.",11676
"3389","Lin,J.Y.",11676
"3390","Twu,S.C.",11676
"3391","Liu,B.L.",336064
"3392","Liu,B.L.",336064
"3393","Liu,B.L.",336064
"3394","Liu,B.L.",336064
"3395","Liu,B.L.",336064
"3396","Liu,B.L.",336064
"3397","Liu,B.L.",336064
"3398","Lambden,P.R.",336064
"3399","Lambden,P.R.",336064
"3400","Lambden,P.R.",336064
"3401","Lambden,P.R.",336064
"3402","Lambden,P.R.",336064
"3403","Lambden,P.R.",336064
"3404","Clarke,I.N.",336064
"3405","Clarke,I.N.",336064
"3406","Clarke,I.N.",336064
"3407","Clarke,I.N.",336064
"3408","Clarke,I.N.",336064
"3409","Noel,J.S.",336064
"3410","Noel,J.S.",336064
"3411","Noel,J.S.",336064
"3412","Noel,J.S.",336064
"3413","Ando,T.",336064
"3414","Ando,T.",336064
"3415","Ando,T.",336064
"3416","Humphrey,C.D.",336064
"3417","Humphrey,C.D.",336064
"3418","Groves,C.",336064
"3419","Agostini,H.T.",10632
"3420","Agostini,H.T.",10632
"3421","Agostini,H.T.",10632
"3422","Ryschkewitsch,C.F.",10632
"3423","Ryschkewitsch,C.F.",10632
"3424","Brubaker,G.R.",10632
"3425","Xiao,J.",10991
"3426","Xiao,J.",10991
"3427","Li,Y.",10991
"3428","Chiang,B.-T.",53481
"3429","Chiang,B.-T.",53481
"3430","Chiang,B.-T.",53481
"3431","Chiang,B.-T.",53481
"3432","Nakhla,M.K.",53481
"3433","Nakhla,M.K.",53481
"3434","Nakhla,M.K.",53481
"3435","Maxwell,D.P.",53481
"3436","Maxwell,D.P.",53481
"3437","Schoenfelder,M.",53481
"3438","Agostini,H.T.",10632
"3439","Agostini,H.T.",10632
"3440","Agostini,H.T.",10632
"3441","Ryschkewitsch,C.F.",10632
"3442","Ryschkewitsch,C.F.",10632
"3443","Brubaker,G.R.",10632
"3444","Roye,M.E.",51676
"3445","Roye,M.E.",51676
"3446","McLaughlin,W.A.",51676
"3447","Guenther,S.",10407
"3448","Guenther,S.",10407
"3449","Guenther,S.",10407
"3450","Guenther,S.",10407
"3451","Guenther,S.",10407
"3452","Guenther,S.",10407
"3453","Sommer,G.",10407
"3454","Sommer,G.",10407
"3455","Sommer,G.",10407
"3456","Sommer,G.",10407
"3457","Sommer,G.",10407
"3458","Plikat,U.",10407
"3459","Plikat,U.",10407
"3460","Plikat,U.",10407
"3461","Plikat,U.",10407
"3462","Iwanska,A.",10407
"3463","Iwanska,A.",10407
"3464","Iwanska,A.",10407
"3465","Wain-Hobson,S.",10407
"3466","Wain-Hobson,S.",10407
"3467","Will,H.",10407
"3468","Neipel,F.",37296
"3469","Neipel,F.",37296
"3470","Neipel,F.",37296
"3471","Neipel,F.",37296
"3472","Neipel,F.",37296
"3473","Neipel,F.",37296
"3474","Albrecht,J.-C.",37296
"3475","Albrecht,J.-C.",37296
"3476","Albrecht,J.-C.",37296
"3477","Albrecht,J.-C.",37296
"3478","Albrecht,J.-C.",37296
"3479","Ensser,A.",37296
"3480","Ensser,A.",37296
"3481","Ensser,A.",37296
"3482","Ensser,A.",37296
"3483","Huang,Y.-Q.",37296
"3484","Huang,Y.-Q.",37296
"3485","Huang,Y.-Q.",37296
"3486","Li,J.J.",37296
"3487","Li,J.J.",37296
"3488","Friedman-Kien,A.-E.",37296
"3489","Maree,F.F.",40050
"3490","Lee,E.",11020
"3491","Lee,E.",11020
"3492","Lee,E.",11020
"3493","Lee,E.",11020
"3494","Lee,E.",11020
"3495","Lee,E.",11020
"3496","Lee,E.",11020
"3497","Stocks,C.",11020
"3498","Stocks,C.",11020
"3499","Stocks,C.",11020
"3500","Stocks,C.",11020
"3501","Stocks,C.",11020
"3502","Stocks,C.",11020
"3503","Lobigs,P.",11020
"3504","Lobigs,P.",11020
"3505","Lobigs,P.",11020
"3506","Lobigs,P.",11020
"3507","Lobigs,P.",11020
"3508","Hislop,A.",11020
"3509","Hislop,A.",11020
"3510","Hislop,A.",11020
"3511","Hislop,A.",11020
"3512","Straub,J.",11020
"3513","Straub,J.",11020
"3514","Straub,J.",11020
"3515","Marshall,I.",11020
"3516","Marshall,I.",11020
"3517","Weir,R.",11020
"3518","Fackler,O.T.",11709
"3519","Fackler,O.T.",11709
"3520","Fackler,O.T.",11709
"3521","Fackler,O.T.",11709
"3522","Kienzle,N.",11709
"3523","Kienzle,N.",11709
"3524","Kienzle,N.",11709
"3525","Sauter,M.",11709
"3526","Sauter,M.",11709
"3527","Loth,S.",11709
"3528","Piec,T.L.",53963
"3529","Piec,T.L.",53963
"3530","Palombo,E.A.",53963
"3531","du Plessis,M.",40050
"3532","Roye,M.E.",51676
"3533","Roye,M.E.",51676
"3534","McLaughlin,W.A.",51676
"3535","Zhou,Y.S.",54290
"3536","Kang,S.K.",271108
"3537","Kang,S.K.",271108
"3538","Woo,S.D.",271108
"3539","Chu,F.-H.",1933300
"3540","Chen,Z.",11709
"3541","Chen,Z.",11709
"3542","Chen,Z.",11709
"3543","Chen,Z.",11709
"3544","Chen,Z.",11709
"3545","Chen,Z.",11709
"3546","Chen,Z.",11709
"3547","Chen,Z.",11709
"3548","Luckay,A.",11709
"3549","Luckay,A.",11709
"3550","Luckay,A.",11709
"3551","Luckay,A.",11709
"3552","Luckay,A.",11709
"3553","Luckay,A.",11709
"3554","Luckay,A.",11709
"3555","Sodora,D.",11709
"3556","Sodora,D.",11709
"3557","Sodora,D.",11709
"3558","Sodora,D.",11709
"3559","Sodora,D.",11709
"3560","Sodora,D.",11709
"3561","Telfer,P.",11709
"3562","Telfer,P.",11709
"3563","Telfer,P.",11709
"3564","Telfer,P.",11709
"3565","Telfer,P.",11709
"3566","Gettie,A.",11709
"3567","Gettie,A.",11709
"3568","Gettie,A.",11709
"3569","Gettie,A.",11709
"3570","Kanu,J.M.",11709
"3571","Kanu,J.M.",11709
"3572","Kanu,J.M.",11709
"3573","Ho,D.D.",11709
"3574","Ho,D.D.",11709
"3575","Zhang,L.",11709
"3576","Gagnon,C.A.",28344
"3577","Hall,J.S.",53954
"3578","Hall,J.S.",53954
"3579","Hall,J.S.",53954
"3580","Hall,J.S.",53954
"3581","Hall,J.S.",53954
"3582","Adams,B.",53954
"3583","Adams,B.",53954
"3584","Adams,B.",53954
"3585","Adams,B.",53954
"3586","Parsons,T.J.",53954
"3587","Parsons,T.J.",53954
"3588","Parsons,T.J.",53954
"3589","French,R.",53954
"3590","French,R.",53954
"3591","Lane,L.",53954
"3592","Takehisa,J.",11676
"3593","Takehisa,J.",11676
"3594","Takehisa,J.",11676
"3595","Takehisa,J.",11676
"3596","Takehisa,J.",11676
"3597","Takehisa,J.",11676
"3598","Takehisa,J.",11676
"3599","Takehisa,J.",11676
"3600","Takehisa,J.",11676
"3601","Takehisa,J.",11676
"3602","Takehisa,J.",11676
"3603","Takehisa,J.",11676
"3604","Osei-Kwasi,M.",11676
"3605","Osei-Kwasi,M.",11676
"3606","Osei-Kwasi,M.",11676
"3607","Osei-Kwasi,M.",11676
"3608","Osei-Kwasi,M.",11676
"3609","Osei-Kwasi,M.",11676
"3610","Osei-Kwasi,M.",11676
"3611","Osei-Kwasi,M.",11676
"3612","Osei-Kwasi,M.",11676
"3613","Osei-Kwasi,M.",11676
"3614","Osei-Kwasi,M.",11676
"3615","Ayisi,N.K.",11676
"3616","Ayisi,N.K.",11676
"3617","Ayisi,N.K.",11676
"3618","Ayisi,N.K.",11676
"3619","Ayisi,N.K.",11676
"3620","Ayisi,N.K.",11676
"3621","Ayisi,N.K.",11676
"3622","Ayisi,N.K.",11676
"3623","Ayisi,N.K.",11676
"3624","Ayisi,N.K.",11676
"3625","Hishida,O.",11676
"3626","Hishida,O.",11676
"3627","Hishida,O.",11676
"3628","Hishida,O.",11676
"3629","Hishida,O.",11676
"3630","Hishida,O.",11676
"3631","Hishida,O.",11676
"3632","Hishida,O.",11676
"3633","Hishida,O.",11676
"3634","Miura,T.",11676
"3635","Miura,T.",11676
"3636","Miura,T.",11676
"3637","Miura,T.",11676
"3638","Miura,T.",11676
"3639","Miura,T.",11676
"3640","Miura,T.",11676
"3641","Miura,T.",11676
"3642","Igarashi,T.",11676
"3643","Igarashi,T.",11676
"3644","Igarashi,T.",11676
"3645","Igarashi,T.",11676
"3646","Igarashi,T.",11676
"3647","Igarashi,T.",11676
"3648","Igarashi,T.",11676
"3649","Brandful,J.",11676
"3650","Brandful,J.",11676
"3651","Brandful,J.",11676
"3652","Brandful,J.",11676
"3653","Brandful,J.",11676
"3654","Brandful,J.",11676
"3655","Ampofo,J.",11676
"3656","Ampofo,J.",11676
"3657","Ampofo,J.",11676
"3658","Ampofo,J.",11676
"3659","Ampofo,J.",11676
"3660","Netty,V.B.A.",11676
"3661","Netty,V.B.A.",11676
"3662","Netty,V.B.A.",11676
"3663","Netty,V.B.A.",11676
"3664","Mensah,M.",11676
"3665","Mensah,M.",11676
"3666","Mensah,M.",11676
"3667","Yamashita,M.",11676
"3668","Yamashita,M.",11676
"3669","Ido,E.",11676
"3670","Roye,M.E.",51676
"3671","Roye,M.E.",51676
"3672","McLaughlin,W.A.",51676
"3673","Rodriguez,L.L.",1980519
"3674","Rodriguez,L.L.",1980519
"3675","Nichol,S.T.",1980519
"3676","Hardy,M.E.",52276
"3677","Hardy,M.E.",52276
"3678","Hardy,M.E.",52276
